band,frequency_hz,frequency_mhz,swr,return_loss_db,resistance_ohm,reactance_ohm,s11_real,s11_imag,phase_deg
20m,14216063,14.216063,1.13082298,24.23726660,46.60336113,-4.87126367,-0.0325352202,-0.0520660073,-122.00060778
20m,14217400,14.217400,1.12933343,24.33065752,46.69425609,-4.86340262,-0.0315779501,-0.0518849734,-121.32530249
20m,14218738,14.218738,1.12720871,24.46586491,46.77834450,-4.81644233,-0.0307360534,-0.0512974342,-120.92891594
20m,14220075,14.220075,1.12525550,24.59228674,46.86698361,-4.78084633,-0.0298349241,-0.0508272513,-120.41237032
20m,14221413,14.221413,1.12356811,24.70319588,46.95396726,-4.75672789,-0.0289405955,-0.0504815900,-119.82522008
20m,14222750,14.222750,1.12194143,24.81164233,47.04698923,-4.73885207,-0.0279775427,-0.0501966475,-119.13349399
20m,14224088,14.224088,1.12014878,24.93293915,47.14448563,-4.71427322,-0.0269759670,-0.0498375721,-118.42569575
20m,14225425,14.225425,1.11863542,25.03683694,47.22602383,-4.69193979,-0.0261414905,-0.0495196029,-117.82965660
20m,14226763,14.226763,1.11658781,25.17966327,47.31379743,-4.64574030,-0.0252668390,-0.0489460241,-117.30361609
20m,14228100,14.228100,1.11506679,25.28748145,47.41037100,-4.63049620,-0.0242702252,-0.0486896759,-116.49476749
20m,14229438,14.229438,1.11376986,25.38060970,47.50449039,-4.62340774,-0.0232930112,-0.0485218764,-115.64341515
20m,14230775,14.230775,1.11201062,25.50873807,47.59550341,-4.59003961,-0.0223759369,-0.0480836297,-114.95512908
20m,14232113,14.232113,1.11066026,25.60853303,47.68405945,-4.57424108,-0.0214686463,-0.0478322039,-114.17209157
20m,14233450,14.233450,1.10889646,25.74082986,47.77308957,-4.53706143,-0.0205786694,-0.0473589220,-113.48618563
20m,14234788,14.234788,1.10762730,25.83742708,47.87061878,-4.52740919,-0.0195753079,-0.0471646616,-112.54049503
20m,14236125,14.236125,1.10662866,25.91428059,47.96728027,-4.52870930,-0.0185723653,-0.0470852935,-111.52630386
20m,14237463,14.237463,1.10493828,26.04610840,48.05822706,-4.49192922,-0.0176667256,-0.0466180864,-110.75506486
20m,14238800,14.238800,1.10367211,26.14632216,48.15532615,-4.47713803,-0.0166781899,-0.0463735262,-109.78106825
20m,14240138,14.240138,1.10229631,26.25667926,48.24097065,-4.45020747,-0.0158207980,-0.0460155603,-108.97369184
20m,14241475,14.241475,1.10119113,26.34646248,48.34242879,-4.44168224,-0.0147850172,-0.0458332446,-107.87880939
20m,14242813,14.242813,1.10041597,26.41005087,48.44498579,-4.44719703,-0.0137270254,-0.0457945500,-106.68622726
20m,14244150,14.244150,1.09900418,26.52719508,48.53100958,-4.41407429,-0.0128761377,-0.0453756694,-105.84221562
20m,14245488,14.245488,1.09770149,26.63684988,48.63117938,-4.38988596,-0.0118736815,-0.0450365706,-104.76967891
20m,14246825,14.246825,1.09676535,26.71659952,48.72249559,-4.37791861,-0.0109522782,-0.0448313909,-103.72842166
20m,14248163,14.248163,1.09595954,26.78589507,48.81625836,-4.37108941,-0.0100029543,-0.0446769923,-102.62010700
20m,14249500,14.249500,1.09535236,26.83851277,48.92060512,-4.37474605,-0.0089384126,-0.0446201206,-101.32769667
20m,14250838,14.250838,1.09442713,26.91936921,49.00992355,-4.35710405,-0.0080475917,-0.0443608892,-100.28230965
20m,14252175,14.252175,1.09324015,27.02432219,49.10782699,-4.32780850,-0.0070816741,-0.0439769165,-99.14789972
20m,14253513,14.253513,1.09281644,27.06212475,49.20599570,-4.33181187,-0.0060853730,-0.0439305359,-97.88657321
20m,14254850,14.254850,1.09239637,27.09978062,49.30614008,-4.33416200,-0.0050725791,-0.0438658413,-96.59629841
20m,14256188,14.256188,1.09168744,27.16373906,49.41076538,-4.32172293,-0.0040297202,-0.0436485751,-95.27470420
20m,14257525,14.257525,1.09135025,27.19434075,49.50383359,-4.32204242,-0.0030938870,-0.0435703246,-94.06170077
20m,14258863,14.258863,1.09047642,27.27419727,49.59562268,-4.29554268,-0.0021959243,-0.0432245439,-92.90828107
20m,14260200,14.260200,1.09023046,27.29681961,49.70060163,-4.29742614,-0.0011429555,-0.0431525772,-91.51720301
20m,14261538,14.261538,1.09046025,27.27568269,49.79738544,-4.31780976,-0.0001580374,-0.0432725979,-90.20925098
20m,14262875,14.262875,1.08994174,27.32345773,49.90000443,-4.30207185,0.0008519526,-0.0430270921,-88.86567025
20m,14264213,14.264213,1.08983907,27.33295225,49.99185179,-4.30247029,0.0017666671,-0.0429521925,-87.64469423
20m,14265550,14.265550,1.08946698,27.36745496,50.08933631,-4.28863577,0.0027235233,-0.0427313810,-86.35313436
20m,14266888,14.266888,1.08960333,27.35479373,50.19621108,-4.29593706,0.0037895887,-0.0427127651,-84.92984378
20m,14268225,14.268225,1.09020966,27.29873648,50.29809812,-4.32243476,0.0048204235,-0.0428881392,-83.58713959
20m,14269563,14.269563,1.08987739,27.32940676,50.39569690,-4.30343447,0.0057681598,-0.0426174797,-82.29201174
20m,14270900,14.270900,1.09000299,27.31779955,50.49291600,-4.30341232,0.0067264604,-0.0425349941,-81.01369419
20m,14272238,14.272238,1.09017915,27.30154754,50.59043297,-4.30355189,0.0076859828,-0.0424540858,-79.73819496
20m,14273575,14.273575,1.09056442,27.26611883,50.69166643,-4.31087993,0.0086861570,-0.0424408007,-78.43328130
20m,14274913,14.274913,1.09143903,27.18627181,50.79772408,-4.33828676,0.0097484512,-0.0426199621,-77.11638057
20m,14276250,14.276250,1.09152173,27.17876362,50.89429778,-4.32759906,0.0106838126,-0.0424341504,-75.86813685
20m,14277588,14.277588,1.09194243,27.14067499,50.99587086,-4.32987189,0.0116770372,-0.0423711561,-74.59236308
20m,14278925,14.278925,1.09279246,27.06426968,51.09515965,-4.35090005,0.0126617467,-0.0424927373,-73.40729202
20m,14280263,14.280263,1.09317389,27.03022199,51.19957365,-4.34637043,0.0136728980,-0.0423612748,-72.11153936
20m,14281600,14.281600,1.09403722,26.95369265,51.30332484,-4.36295053,0.0146931830,-0.0424353782,-70.90166881
20m,14282938,14.282938,1.09499894,26.86930072,51.41128613,-4.38114538,0.0157534496,-0.0425211768,-69.67109800
20m,14284275,14.284275,1.09561648,26.81558122,51.50170097,-4.38554655,0.0166306023,-0.0424880788,-68.62372682
20m,14285613,14.285613,1.09653586,26.73627265,51.60426360,-4.39942001,0.0176311297,-0.0425361408,-67.48610893
20m,14286950,14.286950,1.09747751,26.65585751,51.70723407,-4.41239051,0.0186328059,-0.0425748997,-66.36352080
20m,14288288,14.288288,1.09866268,26.55579440,51.80795647,-4.43651072,0.0196202171,-0.0427222544,-65.33302280
20m,14289625,14.289625,1.09965464,26.47300661,51.91719654,-4.44609098,0.0206750694,-0.0427226012,-64.17591865
20m,14290963,14.290963,1.10081344,26.37738106,52.01267995,-4.46762627,0.0216062489,-0.0428485716,-63.24062730
20m,14292300,14.292300,1.10185936,26.29205421,52.12048089,-4.47687469,0.0226428557,-0.0428465027,-62.14513807
20m,14293638,14.293638,1.10317334,26.18615121,52.22005475,-4.50171540,0.0236120659,-0.0429995915,-61.22779773
20m,14294975,14.294975,1.10474928,26.06098651,52.31959024,-4.53888845,0.0245894651,-0.0432691296,-60.39081234
20m,14296313,14.296313,1.10592145,25.96916470,52.42633338,-4.55034565,0.0256116513,-0.0432877331,-59.38886401
20m,14297650,14.297650,1.10735478,25.85832562,52.52437107,-4.57826617,0.0265632904,-0.0434691997,-58.57160576
20m,14298988,14.298988,1.10859835,25.76341292,52.63231420,-4.58986247,0.0275928252,-0.0434874263,-57.60482305
20m,14300325,14.300325,1.11013478,25.64771397,52.73398596,-4.61895002,0.0285759472,-0.0436755092,-56.80413833
20m,14301663,14.301663,1.11199090,25.51018623,52.83401740,-4.66515301,0.0295563750,-0.0440250037,-56.12439392
20m,14303000,14.303000,1.11312778,25.42712993,52.93739959,-4.66940858,0.0305306414,-0.0439767137,-55.22985430
20m,14304338,14.304338,1.11500616,25.29181088,53.03897414,-4.71408090,0.0315205724,-0.0443083834,-54.57230648
20m,14305675,14.305675,1.11630645,25.19949493,53.14274124,-4.72460188,0.0324998625,-0.0443177379,-53.74600416
20m,14307013,14.307013,1.11808125,25.07523315,53.25160422,-4.75721922,0.0335436562,-0.0445285546,-53.00904221
20m,14308350,14.308350,1.12000382,24.94283133,53.35348440,-4.80154961,0.0345305239,-0.0448533459,-52.40898385
20m,14309688,14.309688,1.12147150,24.84325620,53.45200784,-4.82154977,0.0354633508,-0.0449538057,-51.73064659
20m,14311025,14.311025,1.12319847,24.72770589,53.55531509,-4.85227536,0.0364480615,-0.0451490040,-51.08662268
20m,14312363,14.312363,1.12507623,24.60399493,53.65699990,-4.89194115,0.0374236955,-0.0454273868,-50.51784168
20m,14313700,14.313700,1.12700148,24.47917995,53.75675203,-4.93502847,0.0383827504,-0.0457378283,-49.99694531
20m,14315038,14.315038,1.12887877,24.35939107,53.86708617,-4.96731955,0.0394280430,-0.0459382085,-49.36102563
20m,14316375,14.316375,1.13064229,24.24853499,53.96069960,-5.00405472,0.0403215178,-0.0461932601,-48.88269979
20m,14317713,14.317713,1.13240617,24.13923390,54.06605302,-5.03175011,0.0413131314,-0.0463539513,-48.29085936
20m,14319050,14.319050,1.13455194,24.00833542,54.17157665,-5.08125644,0.0423238186,-0.0467133015,-47.82236654
20m,14320388,14.320388,1.13664653,23.88268164,54.25816454,-5.14143605,0.0431694368,-0.0471855914,-47.54504209
20m,14321725,14.321725,1.13846568,23.77520278,54.37045759,-5.16540148,0.0442155322,-0.0473027581,-46.93205054
20m,14323063,14.323063,1.14065783,23.64766710,54.47285856,-5.21870837,0.0451960962,-0.0476950970,-46.54102527
20m,14324400,14.324400,1.14246322,23.54421263,54.57300574,-5.24994029,0.0461343929,-0.0478874777,-46.06818466
20m,14325738,14.325738,1.14460718,23.42315805,54.67954756,-5.29621005,0.0471426797,-0.0482093459,-45.64091895
20m,14327075,14.327075,1.14694396,23.29337914,54.77059361,-5.36631924,0.0480311587,-0.0487595663,-45.43117661
20m,14328413,14.328413,1.14884907,23.18919571,54.87796303,-5.39654764,0.0490287046,-0.0489327000,-44.94384873
20m,14329750,14.329750,1.15093257,23.07687670,54.96817222,-5.45133650,0.0498927696,-0.0493421397,-44.68208322
20m,14331088,14.331088,1.15301614,22.96620100,55.07838248,-5.48935390,0.0509195825,-0.0495804957,-44.23662268
20m,14332425,14.332425,1.15532631,22.84536024,55.18093171,-5.54744260,0.0518946811,-0.0500048797,-43.93752992
20m,14333763,14.333763,1.15764307,22.72609445,55.27619058,-5.61186435,0.0528090877,-0.0504910643,-43.71451618
20m,14335100,14.335100,1.15956925,22.62835844,55.37918407,-5.64503665,0.0537613254,-0.0506888722,-43.31510271
20m,14336438,14.336438,1.16193991,22.50979458,55.47653610,-5.71066980,0.0546928349,-0.0511804547,-43.09989111
20m,14337775,14.337775,1.16397007,22.40973338,55.57281195,-5.75558203,0.0555933723,-0.0514868337,-42.80377633
20m,14339113,14.339113,1.16638023,22.29265927,55.67324600,-5.82070078,0.0565491445,-0.0519672229,-42.58221795
20m,14340450,14.340450,1.16876956,22.17838584,55.77383024,-5.88420710,0.0575033171,-0.0524311700,-42.35836603
20m,14341788,14.341788,1.17092876,22.07660853,55.87198980,-5.93504342,0.0584220891,-0.0527836097,-42.09740906
20m,14343125,14.343125,1.17328675,21.96703351,55.97287053,-5.99594728,0.0593734870,-0.0532206682,-41.87212655
20m,14344463,14.344463,1.17543101,21.86877885,56.06233685,-6.05321709,0.0602193370,-0.0536354048,-41.69041558
20m,14345800,14.345800,1.17803083,21.75137632,56.15540980,-6.13629593,0.0611220561,-0.0542716844,-41.60261231
20m,14347138,14.347138,1.18040302,21.64585954,56.26762727,-6.18752270,0.0621591625,-0.0546065779,-41.29917770
20m,14348475,14.348475,1.18270161,21.54503970,56.35273852,-6.25827874,0.0629773319,-0.0551386746,-41.20318709
20m,14349813,14.349813,1.18495717,21.44743494,56.45301339,-6.31246510,0.0639099633,-0.0555083929,-40.97563830
17m,18068063,18.068063,1.45190078,14.68919602,72.34184896,3.09789839,0.1831419641,0.0206841994,6.44372566
17m,18069400,18.069400,1.45332331,14.66693464,72.43054057,2.99333055,0.1836982927,0.0199579355,6.20059027
17m,18070738,18.070738,1.45437428,14.65054098,72.50163480,2.87673886,0.1841342839,0.0191591942,5.94025697
17m,18072075,18.072075,1.45542700,14.63416501,72.57293230,2.75377607,0.1845707731,0.0183197828,5.66839207
17m,18073413,18.073413,1.45671355,14.61421243,72.65431428,2.63661639,0.1850770782,0.0175178439,5.40702927
17m,18074750,18.074750,1.45887266,14.58087706,72.78266230,2.48976445,0.1858875183,0.0165084245,5.07504804
17m,18076088,18.076088,1.46000655,14.56344502,72.85273197,2.38707171,0.1863244814,0.0158100010,4.85004267
17m,18077425,18.077425,1.46120730,14.54504047,72.92890174,2.25588576,0.1867955096,0.0149232312,4.56770080
17m,18078763,18.078763,1.46193843,14.53386182,72.97943059,2.13450238,0.1871007736,0.0141091508,4.31247639
17m,18080100,18.080100,1.46365454,14.50770592,73.08172640,1.98267580,0.1877424788,0.0130843414,3.98667000
17m,18081438,18.081438,1.46568711,14.47687493,73.19632286,1.85487210,0.1884714267,0.0122185604,3.70928179
17m,18082775,18.082775,1.46668742,14.46176053,73.25617504,1.75002816,0.1888451442,0.0115170201,3.48995130
17m,18084113,18.084113,1.46809053,14.44062466,73.33868092,1.60824850,0.1893621706,0.0105701396,3.19491770
17m,18085450,18.085450,1.46871943,14.43117562,73.37942520,1.49141131,0.1896105045,0.0097959936,2.95748656
17m,18086788,18.086788,1.47061256,14.40282257,73.48698013,1.31284223,0.1902895475,0.0086083737,2.59019710
17m,18088125,18.088125,1.47246124,14.37526612,73.58687197,1.19758779,0.1909285413,0.0078401054,2.35141756
17m,18089463,18.089463,1.47339783,14.36135428,73.63997106,1.08994567,0.1912629186,0.0071294054,2.13473584
17m,18090800,18.090800,1.47455329,14.34423651,73.70522555,0.94497955,0.1916738802,0.0061747728,1.84514502
17m,18092138,18.092138,1.47543168,14.33125656,73.75427418,0.83070405,0.1919835088,0.0054238335,1.61826466
17m,18093475,18.093475,1.47763845,14.29877299,73.87157694,0.64356711,0.1927340938,0.0041941001,1.24662071
17m,18094813,18.094813,1.47902036,14.27852242,73.94405711,0.52857865,0.1931990639,0.0034407277,1.02028619
17m,18096150,18.096150,1.48002352,14.26386558,73.99711939,0.40390788,0.1935382093,0.0026269664,0.77764927
17m,18097488,18.097488,1.48110426,14.24811620,74.05346310,0.26555102,0.1938996358,0.0017255526,0.50987341
17m,18098825,18.098825,1.48236474,14.22980074,74.11778619,0.13496021,0.1943146520,0.0008760667,0.25831601
17m,18100163,18.100163,1.48434556,14.20113367,74.21723483,-0.04174724,0.1949588248,-0.0002705603,-0.07951397
17m,18101500,18.101500,1.48549525,14.18455903,74.27419359,-0.15201417,0.1953289136,-0.0009842865,-0.28871806
17m,18102838,18.102838,1.48669366,14.16733202,74.33266048,-0.28689856,0.1957103857,-0.0018559044,-0.54331457
17m,18104175,18.104175,1.48749342,14.15586359,74.37020371,-0.42670790,0.1959583575,-0.0027586264,-0.80653466
17m,18105513,18.105513,1.48897719,14.13464639,74.44043942,-0.58654696,0.1964205620,-0.0037876520,-1.10471926
17m,18106850,18.106850,1.49102036,14.10555557,74.53752538,-0.74380044,0.1970578125,-0.0047955726,-1.39406728
17m,18108188,18.108188,1.49202056,14.09136747,74.58315989,-0.85665681,0.1973612476,-0.0055190923,-1.60182563
17m,18109525,18.109525,1.49324119,14.07409916,74.63728237,-1.00977723,0.1977245113,-0.0064998170,-1.88281168
17m,18110863,18.110863,1.49379715,14.06625096,74.65873148,-1.13224475,0.1978760746,-0.0072854953,-2.10859078
17m,18112200,18.112200,1.49584218,14.03747301,74.74935739,-1.32915177,0.1984836525,-0.0085398185,-2.46364858
17m,18113538,18.113538,1.49755180,14.01352408,74.82562530,-1.46741209,0.1989931392,-0.0094163930,-2.70922618
17m,18114875,18.114875,1.49857262,13.99927101,74.86797987,-1.58656911,0.1992834469,-0.0101738824,-2.92254522
17m,18116213,18.116213,1.49965280,13.98422734,74.90977946,-1.74031937,0.1995775476,-0.0111519747,-3.19824207
17m,18117550,18.117550,1.50045779,13.97304155,74.93980710,-1.85946243,0.1997918257,-0.0119093912,-3.41130762
17m,18118888,18.118888,1.50247268,13.94513780,75.02127344,-2.06708001,0.2003547238,-0.0132211961,-3.77541410
17m,18120225,18.120225,1.50395957,13.92463235,75.08244743,-2.19851164,0.2007742232,-0.0140475919,-4.00229759
17m,18121563,18.121563,1.50493320,13.91124442,75.11791792,-2.32239177,0.2010292360,-0.0148301950,-4.21914338
17m,18122900,18.122900,1.50595004,13.89729549,75.15162561,-2.47376454,0.2012812878,-0.0157875858,-4.48483747
17m,18124238,18.124238,1.50699921,13.88293826,75.18798953,-2.60850896,0.2015479898,-0.0166371329,-4.71888209
17m,18125575,18.125575,1.50917622,13.85326100,75.27144245,-2.80995715,0.2021349111,-0.0178968699,-5.05973047
17m,18126913,18.126913,1.51020950,13.83922855,75.30673760,-2.93214336,0.2023950415,-0.0186637377,-5.26859592
17m,18128250,18.128250,1.51127840,13.82474825,75.33948665,-3.07951653,0.2026481556,-0.0195904599,-5.52175524
17m,18129588,18.129588,1.51198990,13.81512994,75.35585097,-3.20981812,0.2027936690,-0.0204129868,-5.74796886
17m,18130925,18.130925,1.51353341,13.79431913,75.40667301,-3.38233289,0.2031739026,-0.0214911300,-6.03812389
17m,18132263,18.132263,1.51541969,13.76898906,75.47219217,-3.56259775,0.2036526661,-0.0226111075,-6.33547654
17m,18133600,18.133600,1.51654529,13.75392693,75.50816816,-3.68427371,0.2039250917,-0.0233686612,-6.53725608
17m,18134938,18.134938,1.51762377,13.73953243,75.53479068,-3.84090774,0.2041531014,-0.0243500188,-6.80172540
17m,18136275,18.136275,1.51801065,13.73437753,75.53162414,-3.96398697,0.2041815315,-0.0251300345,-7.01650170
17m,18137613,18.137613,1.51994168,13.70871712,75.58930471,-4.17246320,0.2046317587,-0.0264245807,-7.35802044
17m,18138950,18.138950,1.52178110,13.68438089,75.65123597,-4.32856278,0.2050896567,-0.0273838876,-7.60523842
17m,18140288,18.140288,1.52269017,13.67239163,75.67175001,-4.45222674,0.2052736827,-0.0281551085,-7.80989358
17m,18141625,18.141625,1.52377835,13.65807333,75.69323068,-4.61032359,0.2054811221,-0.0291422943,-8.07212133
17m,18142963,18.142963,1.52437671,13.65021544,75.69581645,-4.73657802,0.2055566815,-0.0299368974,-8.28619507
17m,18144300,18.144300,1.52651167,13.62226615,75.75351397,-4.95968455,0.2060286095,-0.0313140167,-8.64216872
17m,18145638,18.145638,1.52792447,13.60384598,75.79161323,-5.10284726,0.2063404806,-0.0321954954,-8.86840563
17m,18146975,18.146975,1.52890127,13.59114534,75.81003901,-5.23200488,0.2065231416,-0.0329979613,-9.07790320
17m,18148313,18.148313,1.52987756,13.57847954,75.82056573,-5.38938592,0.2066729226,-0.0339812952,-9.33706725
17m,18149650,18.149650,1.53082566,13.56620647,75.83565516,-5.51946057,0.2068386514,-0.0347900028,-9.54771040
17m,18150988,18.150988,1.53286114,13.53994660,75.88339171,-5.73294498,0.2072582159,-0.0361028168,-9.88134516
17m,18152325,18.152325,1.53398255,13.52553112,75.90400559,-5.86822114,0.2074657720,-0.0369389845,-10.09563732
17m,18153663,18.153663,1.53508464,13.51139962,75.91790670,-6.02093820,0.2076434275,-0.0378876212,-10.34070660
17m,18155000,18.155000,1.53573079,13.50313077,75.91228797,-6.15651944,0.2076905539,-0.0387402102,-10.56587415
17m,18156338,18.156338,1.53722909,13.48400327,75.93788374,-6.33197338,0.2079599778,-0.0398226188,-10.84043712
17m,18157675,18.157675,1.53776324,13.47719987,75.92909572,-6.45269067,0.2079818693,-0.0405835361,-11.04139343
17m,18159013,18.159013,1.53969239,13.45269646,75.96260924,-6.66676734,0.2083312576,-0.0419003016,-11.37181238
17m,18160350,18.160350,1.54115198,13.43422771,75.98831052,-6.82365200,0.2085970814,-0.0428631679,-11.61168511
17m,18161688,18.161688,1.54213151,13.42186731,75.99586763,-6.95680256,0.2087354606,-0.0436892993,-11.82161509
17m,18163025,18.163025,1.54306261,13.41014296,75.99244335,-7.11291828,0.2088232286,-0.0446659781,-12.07328202
17m,18164363,18.164363,1.54389982,13.39962177,75.98792965,-7.25470783,0.2088962735,-0.0455537798,-12.30183971
